scheme,fold,candidate,link,n_rows,rmse,nrmse,mae,r2,mode,target,kind
seed,seed=1237,intercept_only,identity,267,0.11592721760409241,1.051874442586968,0.03729559552442471,0.01368879831247738,native_thinking,signed_log_count_ratio,continuous
seed,seed=1238,intercept_only,identity,271,0.09713281209442698,0.8813419720609533,0.03956044507366416,0.036149235591009354,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=0,intercept_only,identity,279,0.07210233676360747,0.6542260468240556,0.030376088762108545,-0.08572569657722662,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=1,intercept_only,identity,269,0.12011688700752242,1.08988972717188,0.04381253772402513,0.05812152543688165,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=2,intercept_only,identity,278,0.12684778863247761,1.1509630759607457,0.04392556451462373,0.04587011657775186,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=3,intercept_only,identity,276,0.11820656295966411,1.072556256356908,0.04175690635886284,0.07965170962589863,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=4,intercept_only,identity,274,0.08807953740257339,0.7991963942847122,0.03725226814229626,0.08884238676585032,native_thinking,signed_log_count_ratio,continuous
seed,seed=1234,log_density,identity,266,0.13866163795793657,1.2581569380308457,0.04663774820548244,-0.01136253457461689,native_thinking,signed_log_count_ratio,continuous
seed,seed=1235,log_density,identity,280,0.08098858869243034,0.7348561308327997,0.03575188580885733,0.4172123710299507,native_thinking,signed_log_count_ratio,continuous
seed,seed=1236,log_density,identity,292,0.07659195882517718,0.6949629747089967,0.03889522102796046,0.16169433013072687,native_thinking,signed_log_count_ratio,continuous
seed,seed=1237,log_density,identity,267,0.1144244373446273,1.038238851390826,0.038459652713869585,0.0390944277367824,native_thinking,signed_log_count_ratio,continuous
seed,seed=1238,log_density,identity,271,0.08276794210025858,0.7510012295654934,0.03647849730595933,0.30015448093182484,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=0,log_density,identity,279,0.06764037395674463,0.613740087294333,0.029004596499557486,0.04449396009190232,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=1,log_density,identity,269,0.11641845181854009,1.0563316936638154,0.0403444371843331,0.11523002921893288,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=2,log_density,identity,278,0.11426499889902489,1.03679217450544,0.042887183468999425,0.22577331336107265,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=3,log_density,identity,276,0.11117948560429353,1.0087955345095219,0.038290771839718685,0.1858238970532573,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=4,log_density,identity,274,0.07524190696439301,0.6827131762761935,0.03946146542650412,0.33508972206468335,native_thinking,signed_log_count_ratio,continuous
seed,seed=1234,log_burden,identity,266,0.13551573585229107,1.2296123555574696,0.042474109440119756,0.03400770009856113,native_thinking,signed_log_count_ratio,continuous
seed,seed=1235,log_burden,identity,280,0.09340007022623996,0.8474726542849554,0.03975521370861498,0.22490119415780319,native_thinking,signed_log_count_ratio,continuous
seed,seed=1236,log_burden,identity,292,0.07292013195292821,0.6616463737903666,0.03336414066650454,0.2401446214744981,native_thinking,signed_log_count_ratio,continuous
seed,seed=1237,log_burden,identity,267,0.11781570503221908,1.0690097771688538,0.038469938214031295,-0.018707523822335537,native_thinking,signed_log_count_ratio,continuous
seed,seed=1238,log_burden,identity,271,0.08964560070920899,0.8134061890315247,0.03747321125123525,0.1790138413188802,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=0,log_burden,identity,279,0.06992510046436673,0.6344707273574464,0.032034786502389896,-0.021145516207082604,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=1,log_burden,identity,269,0.1166663332828582,1.0585808650188784,0.041006225035047715,0.1114582634611635,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=2,log_burden,identity,278,0.12126562452380191,1.100312884559663,0.040162681669258606,0.12799873940869533,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=3,log_burden,identity,276,0.11486878075852507,1.0422706352158042,0.04127572990346339,0.1308933894190305,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=4,log_burden,identity,274,0.08092983584597244,0.7343230324034958,0.03375703643774728,0.23076191645636313,native_thinking,signed_log_count_ratio,continuous
seed,seed=1234,power_separable,identity,266,0.1380797443610459,1.2528770821391548,0.04559373417979411,-0.00289197905309746,native_thinking,signed_log_count_ratio,continuous
seed,seed=1235,power_separable,identity,280,0.08032032500931686,0.7287925893823639,0.03602454316439343,0.42679023994231,native_thinking,signed_log_count_ratio,continuous
seed,seed=1236,power_separable,identity,292,0.07297499934341495,0.6621442172388443,0.03739753622867517,0.23900071332285555,native_thinking,signed_log_count_ratio,continuous
seed,seed=1237,power_separable,identity,267,0.11594714167968123,1.052055225205038,0.040245911954301106,0.013349740271542787,native_thinking,signed_log_count_ratio,continuous
seed,seed=1238,power_separable,identity,271,0.08020221251214887,0.7277208866391356,0.035670383862119986,0.34287109606321564,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=0,power_separable,identity,279,0.0666994385780833,0.6052024384367553,0.031548563236124635,0.07089286871191502,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=1,power_separable,identity,269,0.11510883190042978,1.0444487575437784,0.039287867431355934,0.1350240573618562,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=2,power_separable,identity,278,0.11324933023107936,1.027576427452864,0.042668850466519144,0.23947589842377548,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=3,power_separable,identity,276,0.10952378010172445,0.99377236446717,0.0363518847283819,0.2098930541745746,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=4,power_separable,identity,274,0.07414147960460184,0.6727283647745421,0.03871509965662776,0.3543963816285711,native_thinking,signed_log_count_ratio,continuous
seed,seed=1234,power_interaction,identity,266,0.13784106873778573,1.2507114406844166,0.04529111501146439,0.0005720915558196094,native_thinking,signed_log_count_ratio,continuous
seed,seed=1235,power_interaction,identity,280,0.08015400838776444,0.7272835028433782,0.03600909550663506,0.429161634926874,native_thinking,signed_log_count_ratio,continuous
seed,seed=1236,power_interaction,identity,292,0.07442381119644288,0.6752901219867846,0.03795979280504385,0.20848370054897947,native_thinking,signed_log_count_ratio,continuous
seed,seed=1237,power_interaction,identity,267,0.11599392354358508,1.0524797040119485,0.04110354833347451,0.012553400677713933,native_thinking,signed_log_count_ratio,continuous
seed,seed=1238,power_interaction,identity,271,0.08175642855649139,0.7418231843487701,0.03637036545407257,0.3171556901608965,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=0,power_interaction,identity,279,0.06648033860470888,0.6032144181329202,0.03146993214189991,0.07698686303673863,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=1,power_interaction,identity,269,0.11526109841216398,1.0458303593407097,0.03931251977143632,0.1327341552130613,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=2,power_interaction,identity,278,0.11308895638901037,1.0261212631763612,0.04260937378782754,0.2416283493310556,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=3,power_interaction,identity,276,0.10960765240150169,0.9945333861702697,0.03718824775771634,0.20868247761669312,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=4,power_interaction,identity,274,0.07663865705669667,0.695386694671095,0.04078594832817704,0.31017452260888,native_thinking,signed_log_count_ratio,continuous
seed,seed=1234,power_quadratic,identity,266,0.13745312808141208,1.2471914315777246,0.04560531706427931,0.006189765932634872,native_thinking,signed_log_count_ratio,continuous
seed,seed=1235,power_quadratic,identity,280,0.08159927246917173,0.7403972166151783,0.03668959133790406,0.40839036880409363,native_thinking,signed_log_count_ratio,continuous
seed,seed=1236,power_quadratic,identity,292,0.07599267408743844,0.6895253189756156,0.038827444341033454,0.17476145571031032,native_thinking,signed_log_count_ratio,continuous
seed,seed=1237,power_quadratic,identity,267,0.11523848581367585,1.0456251822052474,0.04090157529247412,0.025373474226749848,native_thinking,signed_log_count_ratio,continuous
seed,seed=1238,power_quadratic,identity,271,0.08264960480738243,0.7499274871212777,0.0372901664190924,0.3021542556695356,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=0,power_quadratic,identity,279,0.06866519497398507,0.6230388788856456,0.03485653077915016,0.015320827898186673,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=1,power_quadratic,identity,269,0.11548409449787059,1.0478537313166747,0.03979819774622699,0.12937510390833573,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=2,power_quadratic,identity,278,0.11253973989293994,1.0211379054489584,0.04297547196514845,0.24897652625409417,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=3,power_quadratic,identity,276,0.11006344571092354,0.9986690614947678,0.037732812549959395,0.20208755206345186,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=4,power_quadratic,identity,274,0.07714905371817851,0.700017817671286,0.040708879410831136,0.30095575397588337,native_thinking,signed_log_count_ratio,continuous
seed,seed=1234,piecewise_power,identity,266,0.1378583575406721,1.2508683119548132,0.045948485367964996,0.00032136808311755694,native_thinking,signed_log_count_ratio,continuous
seed,seed=1235,piecewise_power,identity,280,0.08177159246967972,0.7419607752705749,0.03700949131878033,0.40588902748121025,native_thinking,signed_log_count_ratio,continuous
seed,seed=1236,piecewise_power,identity,292,0.0746466889543058,0.6773124203060433,0.0381216080199894,0.2037358778889049,native_thinking,signed_log_count_ratio,continuous
seed,seed=1237,piecewise_power,identity,267,0.1153079764287073,1.0462557105959214,0.04043059417301824,0.02419768965157032,native_thinking,signed_log_count_ratio,continuous
seed,seed=1238,piecewise_power,identity,271,0.0805890325613869,0.731230727831592,0.03607839567032893,0.33651706628563793,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=0,piecewise_power,identity,279,0.06703665846871786,0.6082622288105901,0.03308481290607157,0.06147433569589189,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=1,piecewise_power,identity,269,0.11556069155998357,1.0485487405964544,0.039256226357426316,0.12821980325229754,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=2,piecewise_power,identity,278,0.11288436568653643,1.0242648938476484,0.043421853925905494,0.24436982730588674,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=3,piecewise_power,identity,276,0.1104126467531598,1.0018375637606247,0.037072820221197365,0.19701640663897135,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=4,piecewise_power,identity,274,0.07484708825195574,0.6791307586037004,0.039629406299946164,0.3420494143192654,native_thinking,signed_log_count_ratio,continuous
seed,seed=1234,exponential_separable,identity,266,0.13817783544742124,1.253767119085924,0.04263863519164399,-0.0043173829983575995,native_thinking,signed_log_count_ratio,continuous
seed,seed=1235,exponential_separable,identity,280,0.08357507843239485,0.7583248425789362,0.033895548691189895,0.3793936028688232,native_thinking,signed_log_count_ratio,continuous
seed,seed=1236,exponential_separable,identity,292,0.0715724168894417,0.6494177784659078,0.03357653742703175,0.2679724670572007,native_thinking,signed_log_count_ratio,continuous
seed,seed=1237,exponential_separable,identity,267,0.1147031926479763,1.0407681588769229,0.035220736661281504,0.03440690116799017,native_thinking,signed_log_count_ratio,continuous
seed,seed=1238,exponential_separable,identity,271,0.08420949545526832,0.764081273778568,0.034840155974107355,0.27556403610071833,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=0,exponential_separable,identity,279,0.06651926255264348,0.6035675975405105,0.026118999912664108,0.07590570630127425,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=1,exponential_separable,identity,269,0.11543183377456455,1.0473795396614893,0.03735954650748292,0.13016290402774322,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=2,exponential_separable,identity,278,0.11537012332549601,1.0468196051995284,0.0389108929427688,0.21072488348946572,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=3,exponential_separable,identity,276,0.1122409278014863,1.0184266111676665,0.03692076663214144,0.1702036380634756,native_thinking,signed_log_count_ratio,continuous
cell,cell_fold=4,exponential_separable,identity,274,0.07569176420634605,0.686794990240185,0.035607401618678335,0.3271152064995365,native_thinking,signed_log_count_ratio,continuous
seed,seed=1234,exponential_interaction,identity,266,0.13802136240871415,1.252347349045967,0.0423205740326133,-0.0020440862074218025,native_thinking,signed_log_count_ratio,continuous
seed,seed=1235,exponential_interaction,identity,280,0.0832281469193369,0.7551769330590168,0.03385238060214058,0.3845353516815966,native_thinking,signed_log_count_ratio,continuous
seed,seed=1236,exponential_interaction,identity,292,0.07294096183630729,0.6618353753244443,0.034702133008167504,0.23971044893219273,native_thinking,signed_log_count_ratio,continuous
seed,seed=1237,exponential_interaction,identity,267,0.11539853331685998,1.0470773854210114,0.03719496712243937,0.022664399027681137,native_thinking,signed_log_count_ratio,continuous
