scheme,fold,candidate,link,n_rows,n_trials,log_loss,brier,converged,iterations,mode,target,kind
cell,cell_fold=3,piecewise_power,survival_loglog,276,276.0,0.18506919117593762,0.014913725026242297,True,217,native_thinking,overcount,binary
cell,cell_fold=4,piecewise_power,survival_loglog,274,274.0,0.19956867840930675,0.018836888573284524,False,250,native_thinking,overcount,binary
seed,seed=1234,exponential_separable,logistic,266,266.0,0.21221211653246652,0.02897681067851641,True,18,native_thinking,overcount,binary
seed,seed=1235,exponential_separable,logistic,280,280.0,0.09439823256292385,0.013965306915767695,True,19,native_thinking,overcount,binary
seed,seed=1236,exponential_separable,logistic,292,292.0,0.04868967466447506,0.01042748980599867,True,18,native_thinking,overcount,binary
seed,seed=1237,exponential_separable,logistic,267,267.0,0.2351648848072931,0.02817368309912402,True,18,native_thinking,overcount,binary
seed,seed=1238,exponential_separable,logistic,271,271.0,0.11886020787002817,0.020428896163439587,True,18,native_thinking,overcount,binary
cell,cell_fold=0,exponential_separable,logistic,279,279.0,0.08259472742190237,0.020522507663023024,True,18,native_thinking,overcount,binary
cell,cell_fold=1,exponential_separable,logistic,269,269.0,0.182100203684442,0.021340396978492698,True,18,native_thinking,overcount,binary
cell,cell_fold=2,exponential_separable,logistic,278,278.0,0.06864256592392506,0.01832456638104453,True,18,native_thinking,overcount,binary
cell,cell_fold=3,exponential_separable,logistic,276,276.0,0.15595231607021026,0.014361311246552882,True,19,native_thinking,overcount,binary
cell,cell_fold=4,exponential_separable,logistic,274,274.0,0.14677801936510523,0.0223422020422141,True,19,native_thinking,overcount,binary
seed,seed=1234,exponential_separable,survival_loglog,266,266.0,0.30159414182165634,0.029076082824337327,True,56,native_thinking,overcount,binary
seed,seed=1235,exponential_separable,survival_loglog,280,280.0,0.11053323092611858,0.013864257650847343,True,78,native_thinking,overcount,binary
seed,seed=1236,exponential_separable,survival_loglog,292,292.0,0.04238854186057144,0.006989947374177655,True,87,native_thinking,overcount,binary
seed,seed=1237,exponential_separable,survival_loglog,267,267.0,0.23857996865861272,0.028028082467814443,True,69,native_thinking,overcount,binary
seed,seed=1238,exponential_separable,survival_loglog,271,271.0,0.14078610009530002,0.02034540866286875,True,90,native_thinking,overcount,binary
cell,cell_fold=0,exponential_separable,survival_loglog,279,279.0,0.08293035199749124,0.02035857577198354,True,85,native_thinking,overcount,binary
cell,cell_fold=1,exponential_separable,survival_loglog,269,269.0,0.2724759597431911,0.019997612068073153,True,74,native_thinking,overcount,binary
cell,cell_fold=2,exponential_separable,survival_loglog,278,278.0,0.07018958452335805,0.018710957572965863,True,79,native_thinking,overcount,binary
cell,cell_fold=3,exponential_separable,survival_loglog,276,276.0,0.18519205232839006,0.014371532563097669,True,67,native_thinking,overcount,binary
cell,cell_fold=4,exponential_separable,survival_loglog,274,274.0,0.18186790424051852,0.021355634731073544,True,66,native_thinking,overcount,binary
seed,seed=1234,exponential_interaction,logistic,266,266.0,0.255883378910071,0.030000824897440725,True,21,native_thinking,overcount,binary
seed,seed=1235,exponential_interaction,logistic,280,280.0,0.09405419329803402,0.013910191451082738,True,19,native_thinking,overcount,binary
seed,seed=1236,exponential_interaction,logistic,292,292.0,0.05141848452367773,0.010846235571521066,True,18,native_thinking,overcount,binary
seed,seed=1237,exponential_interaction,logistic,267,267.0,0.3366431308352871,0.029186921035960923,True,19,native_thinking,overcount,binary
seed,seed=1238,exponential_interaction,logistic,271,271.0,0.11917977597677439,0.020499978559340725,True,18,native_thinking,overcount,binary
cell,cell_fold=0,exponential_interaction,logistic,279,279.0,0.09067665589733752,0.021862117116211156,True,18,native_thinking,overcount,binary
cell,cell_fold=1,exponential_interaction,logistic,269,269.0,0.22324864771982683,0.021660697936382808,True,21,native_thinking,overcount,binary
cell,cell_fold=2,exponential_interaction,logistic,278,278.0,0.08548766969176817,0.022579492885470388,True,18,native_thinking,overcount,binary
cell,cell_fold=3,exponential_interaction,logistic,276,276.0,0.15217814770537957,0.01453874878617251,True,20,native_thinking,overcount,binary
cell,cell_fold=4,exponential_interaction,logistic,274,274.0,0.16062741100801928,0.02706594675544968,True,19,native_thinking,overcount,binary
seed,seed=1234,exponential_interaction,survival_loglog,266,266.0,0.3084423459695835,0.030275322060429807,True,157,native_thinking,overcount,binary
seed,seed=1235,exponential_interaction,survival_loglog,280,280.0,0.11189832806824859,0.013795098330773916,True,87,native_thinking,overcount,binary
seed,seed=1236,exponential_interaction,survival_loglog,292,292.0,0.04509318906211784,0.0072961086734674606,True,106,native_thinking,overcount,binary
seed,seed=1237,exponential_interaction,survival_loglog,267,267.0,0.3665674771049383,0.029074698164659084,True,147,native_thinking,overcount,binary
seed,seed=1238,exponential_interaction,survival_loglog,271,271.0,0.14039741097902328,0.020239097500486497,False,250,native_thinking,overcount,binary
cell,cell_fold=0,exponential_interaction,survival_loglog,279,279.0,0.08828349218480434,0.02114474108486821,True,144,native_thinking,overcount,binary
cell,cell_fold=1,exponential_interaction,survival_loglog,269,269.0,0.27363762736654773,0.020859255743172628,False,250,native_thinking,overcount,binary
cell,cell_fold=2,exponential_interaction,survival_loglog,278,278.0,0.07888046219799999,0.019979050127475157,True,82,native_thinking,overcount,binary
cell,cell_fold=3,exponential_interaction,survival_loglog,276,276.0,0.16224825765361292,0.014580430770218995,True,115,native_thinking,overcount,binary
cell,cell_fold=4,exponential_interaction,survival_loglog,274,274.0,0.1785705053598859,0.022881830337550386,True,105,native_thinking,overcount,binary
seed,seed=1234,root_separable,logistic,266,266.0,0.20240705593072997,0.029165426155143007,True,18,native_thinking,overcount,binary
seed,seed=1235,root_separable,logistic,280,280.0,0.09193202716267762,0.013472739721635452,True,19,native_thinking,overcount,binary
seed,seed=1236,root_separable,logistic,292,292.0,0.05035539136302441,0.011337804080775327,True,18,native_thinking,overcount,binary
seed,seed=1237,root_separable,logistic,267,267.0,0.23448366308782462,0.028605029243218994,True,18,native_thinking,overcount,binary
seed,seed=1238,root_separable,logistic,271,271.0,0.11437554887105932,0.019989014142224218,True,18,native_thinking,overcount,binary
cell,cell_fold=0,root_separable,logistic,279,279.0,0.0835403566399217,0.020741161521188826,True,18,native_thinking,overcount,binary
cell,cell_fold=1,root_separable,logistic,269,269.0,0.17213335407766167,0.02047059086150713,True,18,native_thinking,overcount,binary
cell,cell_fold=2,root_separable,logistic,278,278.0,0.06452296063034248,0.017672012340398648,True,18,native_thinking,overcount,binary
cell,cell_fold=3,root_separable,logistic,276,276.0,0.1540247892817964,0.014223712173123083,True,19,native_thinking,overcount,binary
cell,cell_fold=4,root_separable,logistic,274,274.0,0.1398410004057996,0.022355832122511788,True,19,native_thinking,overcount,binary
seed,seed=1234,root_separable,survival_loglog,266,266.0,0.2651938422725365,0.029149837215047318,True,106,native_thinking,overcount,binary
seed,seed=1235,root_separable,survival_loglog,280,280.0,0.10270281389500693,0.013562017950996192,True,57,native_thinking,overcount,binary
seed,seed=1236,root_separable,survival_loglog,292,292.0,0.04374864089619153,0.007655990656751429,True,136,native_thinking,overcount,binary
seed,seed=1237,root_separable,survival_loglog,267,267.0,0.23792918732472748,0.02816180233895189,True,101,native_thinking,overcount,binary
seed,seed=1238,root_separable,survival_loglog,271,271.0,0.13796702922374068,0.020017333983523736,True,125,native_thinking,overcount,binary
cell,cell_fold=0,root_separable,survival_loglog,279,279.0,0.08272488054326939,0.020474933344322942,True,77,native_thinking,overcount,binary
cell,cell_fold=1,root_separable,survival_loglog,269,269.0,0.24395009129289785,0.01976036461326703,True,139,native_thinking,overcount,binary
cell,cell_fold=2,root_separable,survival_loglog,278,278.0,0.06693342768680736,0.018216138466788982,True,61,native_thinking,overcount,binary
cell,cell_fold=3,root_separable,survival_loglog,276,276.0,0.1837120457820293,0.014206478832219085,True,134,native_thinking,overcount,binary
cell,cell_fold=4,root_separable,survival_loglog,274,274.0,0.1585990866810032,0.021408536754707965,True,71,native_thinking,overcount,binary
seed,seed=1234,inverse_separable,logistic,266,266.0,0.18545402915733694,0.029637218090684092,True,18,native_thinking,overcount,binary
seed,seed=1235,inverse_separable,logistic,280,280.0,0.08465196715363445,0.011688203269780057,True,19,native_thinking,overcount,binary
seed,seed=1236,inverse_separable,logistic,292,292.0,0.054618581992856206,0.012548827888316063,True,18,native_thinking,overcount,binary
seed,seed=1237,inverse_separable,logistic,267,267.0,0.23374231213384314,0.02940845030768899,True,19,native_thinking,overcount,binary
seed,seed=1238,inverse_separable,logistic,271,271.0,0.1058714111502498,0.01834973155962235,True,18,native_thinking,overcount,binary
cell,cell_fold=0,inverse_separable,logistic,279,279.0,0.08174844830374332,0.02040425218495829,True,18,native_thinking,overcount,binary
cell,cell_fold=1,inverse_separable,logistic,269,269.0,0.148345614645167,0.018450986701595857,True,18,native_thinking,overcount,binary
cell,cell_fold=2,inverse_separable,logistic,278,278.0,0.0573350897903263,0.015792677402339434,True,18,native_thinking,overcount,binary
cell,cell_fold=3,inverse_separable,logistic,276,276.0,0.1758069602297673,0.014299427947529765,True,19,native_thinking,overcount,binary
cell,cell_fold=4,inverse_separable,logistic,274,274.0,0.1298453790604304,0.021652507663008788,True,19,native_thinking,overcount,binary
seed,seed=1234,inverse_separable,survival_loglog,266,266.0,0.24358458404438135,0.02986280494280145,True,75,native_thinking,overcount,binary
seed,seed=1235,inverse_separable,survival_loglog,280,280.0,0.11019273349306216,0.011681197089361084,True,55,native_thinking,overcount,binary
seed,seed=1236,inverse_separable,survival_loglog,292,292.0,0.04847067187614612,0.00969214606645241,True,93,native_thinking,overcount,binary
seed,seed=1237,inverse_separable,survival_loglog,267,267.0,0.23781417319102802,0.02926176786370946,True,67,native_thinking,overcount,binary
seed,seed=1238,inverse_separable,survival_loglog,271,271.0,0.12998969942809172,0.0183916544057133,True,99,native_thinking,overcount,binary
cell,cell_fold=0,inverse_separable,survival_loglog,279,279.0,0.08029875498705641,0.020199447182787024,True,63,native_thinking,overcount,binary
cell,cell_fold=1,inverse_separable,survival_loglog,269,269.0,0.20733058332921572,0.01844130010367286,True,52,native_thinking,overcount,binary
cell,cell_fold=2,inverse_separable,survival_loglog,278,278.0,0.058178961790793474,0.01618236606895781,True,107,native_thinking,overcount,binary
cell,cell_fold=3,inverse_separable,survival_loglog,276,276.0,0.18301061022602697,0.014314924237320503,True,62,native_thinking,overcount,binary
cell,cell_fold=4,inverse_separable,survival_loglog,274,274.0,0.1548731414419901,0.020298253122238916,True,55,native_thinking,overcount,binary
seed,seed=1234,logL_rawN,logistic,266,266.0,0.2061551012662155,0.028484693953830315,True,18,native_thinking,overcount,binary
seed,seed=1235,logL_rawN,logistic,280,280.0,0.09396122512132045,0.014051858064520828,True,19,native_thinking,overcount,binary
seed,seed=1236,logL_rawN,logistic,292,292.0,0.05334664287624991,0.011759462906746452,True,18,native_thinking,overcount,binary
seed,seed=1237,logL_rawN,logistic,267,267.0,0.23105514526892088,0.02778492023788884,True,18,native_thinking,overcount,binary
seed,seed=1238,logL_rawN,logistic,271,271.0,0.11754860813440438,0.020112355379461985,True,18,native_thinking,overcount,binary
cell,cell_fold=0,logL_rawN,logistic,279,279.0,0.08048487275442198,0.020032105021919325,True,18,native_thinking,overcount,binary
cell,cell_fold=1,logL_rawN,logistic,269,269.0,0.18155776562173612,0.021545434060219512,True,18,native_thinking,overcount,binary
cell,cell_fold=2,logL_rawN,logistic,278,278.0,0.06574229354466408,0.0177481922283825,True,18,native_thinking,overcount,binary
cell,cell_fold=3,logL_rawN,logistic,276,276.0,0.1565137751161425,0.014283590599592737,True,19,native_thinking,overcount,binary
cell,cell_fold=4,logL_rawN,logistic,274,274.0,0.14963376089714078,0.02287840788501381,True,19,native_thinking,overcount,binary
seed,seed=1234,logL_rawN,survival_loglog,266,266.0,0.2987620478838274,0.028618475806810463,True,58,native_thinking,overcount,binary
seed,seed=1235,logL_rawN,survival_loglog,280,280.0,0.10940087951162462,0.01393989930736529,True,76,native_thinking,overcount,binary
seed,seed=1236,logL_rawN,survival_loglog,292,292.0,0.048108832085194723,0.008443702284628353,True,72,native_thinking,overcount,binary
seed,seed=1237,logL_rawN,survival_loglog,267,267.0,0.23528486843021298,0.02774808107822707,True,61,native_thinking,overcount,binary
seed,seed=1238,logL_rawN,survival_loglog,271,271.0,0.13877193078930927,0.019959293170857793,True,55,native_thinking,overcount,binary
cell,cell_fold=0,logL_rawN,survival_loglog,279,279.0,0.08181854804648547,0.020105548661594506,True,97,native_thinking,overcount,binary
cell,cell_fold=1,logL_rawN,survival_loglog,269,269.0,0.2614692261430115,0.02019202236619914,True,48,native_thinking,overcount,binary
cell,cell_fold=2,logL_rawN,survival_loglog,278,278.0,0.06774936727831149,0.018287885263741806,True,71,native_thinking,overcount,binary
cell,cell_fold=3,logL_rawN,survival_loglog,276,276.0,0.18421375839070375,0.01432419789253229,True,70,native_thinking,overcount,binary
cell,cell_fold=4,logL_rawN,survival_loglog,274,274.0,0.19711752375930833,0.02176032712765887,True,60,native_thinking,overcount,binary
seed,seed=1234,rawL_logN,logistic,266,266.0,0.20028311568805712,0.029844239557348624,True,18,native_thinking,overcount,binary
seed,seed=1235,rawL_logN,logistic,280,280.0,0.08914849330317072,0.012662090333863067,True,19,native_thinking,overcount,binary
seed,seed=1236,rawL_logN,logistic,292,292.0,0.04625106939663919,0.010398586449677715,True,18,native_thinking,overcount,binary
seed,seed=1237,rawL_logN,logistic,267,267.0,0.24102845109647966,0.02935498355098471,True,18,native_thinking,overcount,binary
seed,seed=1238,rawL_logN,logistic,271,271.0,0.11069022579825943,0.019543332363381,True,18,native_thinking,overcount,binary
cell,cell_fold=0,rawL_logN,logistic,279,279.0,0.08741335130143472,0.021474871632810567,True,18,native_thinking,overcount,binary
cell,cell_fold=1,rawL_logN,logistic,269,269.0,0.16333055541638303,0.019474364051345762,True,18,native_thinking,overcount,binary
