model_label,role,source_layer,target_layer,normalized_depth,rank,discovery_rows,discovery_seeds,confirmation_rows,source_centroid_capture,target_centroid_capture,map_training_r2,map_training_normalized_rmse,map_ridge,map_singular_1,map_singular_last,map_condition_number,orthogonal_factor_determinant,subspace_principal_angle_mean_degrees,subspace_principal_angle_max_degrees,cv_sample_r2,cv_sample_normalized_rmse,cv_direct_identity_r2,cv_centroid_r2,cv_centroid_normalized_rmse,cv_fold_r2_min,cv_fold_r2_max,cv_folds,confirmation_sample_r2,confirmation_sample_normalized_rmse,confirmation_centroid_r2,confirmation_centroid_normalized_rmse,proper_rotation_angle_pca_gauge_degrees,centroid_rdm_spearman,permutation_repeats,permutation_r2_mean,permutation_r2_ci95_low,permutation_r2_ci95_high,permutation_p_ge_observed,bootstrap_repeats,bootstrap_map_relative_frobenius_median,bootstrap_map_relative_frobenius_ci95_low,bootstrap_map_relative_frobenius_ci95_high,bootstrap_rotation_geodesic_degrees_median,bootstrap_rotation_geodesic_degrees_ci95_low,bootstrap_rotation_geodesic_degrees_ci95_high,bootstrap_source_basis_max_angle_degrees_median,bootstrap_source_basis_max_angle_degrees_ci95_low,bootstrap_source_basis_max_angle_degrees_ci95_high,bootstrap_target_basis_max_angle_degrees_median,bootstrap_target_basis_max_angle_degrees_ci95_low,bootstrap_target_basis_max_angle_degrees_ci95_high,bootstrap_stretch_singular_1_mean,bootstrap_stretch_singular_1_sd,bootstrap_stretch_singular_2_mean,bootstrap_stretch_singular_2_sd,bootstrap_stretch_singular_3_mean,bootstrap_stretch_singular_3_sd,full_operator_inner_product_to_next,full_operator_cosine_to_next,full_operator_relative_drift_to_next
Qwen3-8B,answer_query,8,9,0.2571428571428571,2,200,20,0,0.9619926287883648,0.9614001642808323,0.99957953124416,0.020505334814141938,0.0006201231564862252,1.1491845097956124,1.0301967559474687,1.115500027699768,1.0,49.24964658987233,51.497659870481606,0.6239103319014034,0.6132615005840466,0.6634353994091597,0.7704459943867839,0.47911794540928665,0.5075124864933175,0.7989822014543267,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,8,9,0.2571428571428571,3,200,20,0,0.974645579260291,0.9727255959707467,0.999462746845052,0.023178722030085475,0.00041885303135671823,1.1687842216570816,0.9710515303003499,1.2036273927662442,1.0000000000000013,49.07825429864098,53.346489252606844,0.6313812525235719,0.6071398088384817,0.6621543721171044,0.7779392161229652,0.47123325845809605,0.48113845000678146,0.7644915325740257,5,,,,,5.03364794995196,0.995520421607378,500.0,-0.34537450909862477,-1.7219792743392157,0.6910371755290394,0.001996007984031936,500.0,0.04587906471236422,0.01995450582349194,0.4774821858009647,1.870789046559307,0.5354317962375541,7.288352280292546,37.50371713183475,24.877954971555887,75.15699173089253,42.48652112821962,27.613564194151824,78.72455642703973,1.171137588736955,0.034559018287670946,1.0427844792723422,0.017586433231301348,0.9451196660965155,0.12988468416363894,1.394313235729811,0.4755442898413784,1.0317263873087414
Qwen3-8B,answer_query,9,10,0.2857142857142857,1,200,20,0,0.889073806897722,0.8799665352644168,0.9998488173718503,0.012295634515945886,0.001366331149186126,0.9290554731000601,0.9290554731000601,1.0,1.0,42.13305776461169,42.13305776461169,0.9754424890447957,0.1567083627481452,0.9721647474212979,0.9960531783892098,0.06282373445434594,0.9642215218085324,0.988474459705793,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,9,10,0.2857142857142857,2,200,20,0,0.9614001642808323,0.9571175226118578,0.9994112034783331,0.02426512974757934,0.0007387412502192147,0.9576064400586128,0.9283315595535983,1.0315349405110086,0.9999999999999998,41.40171316102412,43.004566322496316,0.9234130445247963,0.27674348316663866,0.9173132139031833,0.9763803803209901,0.15368675830731127,0.8613663584985316,0.9578656859271493,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,9,10,0.2857142857142857,3,200,20,0,0.9727255959707467,0.9675768869077718,0.9992601136908968,0.027200851256957224,0.0004982958186651289,0.960016113232459,0.8651394557929781,1.1096663165738034,0.9999999999999999,43.15213733955418,46.80296723299217,0.8833322295143001,0.34156664135377723,0.8407714571056096,0.9656976197681475,0.1852090176850265,0.7955550577453727,0.9467916257928221,5,,,,,0.8499211544970391,0.9974967061923582,500.0,-0.3483036885557744,-1.5781906470154603,0.6610055605602094,0.001996007984031936,500.0,0.10275594751818318,0.030466748983641018,0.8810384217389482,3.8777822372599147,0.8265618490161353,15.907211048217265,41.7509463887849,27.649737291946842,79.55293524276162,63.8574921671401,34.44547806658893,88.90792379515794,0.9884849551991829,0.0448740789772686,0.9311457177633826,0.012692483994704086,0.7471779159322804,0.2089067157224747,1.2431748737136779,0.4887682290569473,1.0111733128401985
Qwen3-8B,answer_query,10,11,0.3142857142857143,1,200,20,0,0.8799665352644168,0.8778820809122492,0.9994979233658435,0.022407066612041313,0.001181877992626689,1.0613169395654392,1.0613169395654392,1.0,1.0,44.67649824782259,44.67649824782259,0.9086753965197268,0.30219960866995366,0.9116005279498169,0.9638721350186732,0.190073314753352,0.8291222832001015,0.9503025903144479,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,10,11,0.3142857142857143,2,200,20,0,0.9571175226118578,0.9549994442729717,0.9993509045005496,0.02547735267743464,0.0006427495200101123,1.0912898615320912,1.0252035962821286,1.0644616010806267,1.0000000000000007,42.27139111374203,44.93127460326499,0.8815530551465105,0.3441612192759223,0.8815500758356676,0.9175244809468354,0.28718551330658143,0.7741996756609179,0.9252176598812496,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,10,11,0.3142857142857143,3,200,20,0,0.9675768869077718,0.964985502144518,0.9921212783102248,0.08876216361589676,0.00043318231735063085,1.0930621753178593,0.5502075057756943,1.9866362487673388,1.0,49.98905625364477,65.91553376585853,0.8582156452771323,0.3765426333403266,0.8576743229679373,0.9116987394836128,0.2971552801421964,0.73277520669318,0.9194624422300202,5,,,,,2.589317753375192,0.9980237154150196,500.0,-0.30082533434390724,-1.623150671354757,0.6340034620771345,0.001996007984031936,500.0,0.29072144655828236,0.11579749275464689,1.058699882175177,4.970902093300274,1.117467342340066,142.0070964629996,63.36802317963299,34.61109832583394,88.85822147384502,54.09803259721542,34.138669896343835,87.89743029416675,1.1213746668947064,0.04174750771967781,1.0382928768173882,0.025541430480902818,0.8619186487962215,0.1919942641577158,1.3132078457102851,0.5017154159020392,0.998525616206211
Qwen3-8B,answer_query,11,12,0.34285714285714286,1,200,20,0,0.8778820809122492,0.8745565297953601,0.9982582374209572,0.04173442918074656,0.001334592448896107,1.016830909953188,1.016830909953188,1.0,1.0,42.942317270593115,42.942317270593115,0.9737062157516078,0.1621535822866465,0.9732160323833208,0.987206749713844,0.11310725125364826,0.9169434284122049,0.9860718023496388,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,11,12,0.34285714285714286,2,200,20,0,0.9549994442729717,0.9531637863575539,0.9994121355460717,0.024245916231982367,0.000725914718353891,1.0841755691402184,0.958996224206595,1.1305316348218033,1.0000000000000002,39.716469657598985,43.3392590400889,0.9423997416748288,0.2400005381768366,0.9409899488925477,0.9600039679032333,0.19999007999590052,0.8845568928805475,0.9786054142595011,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,11,12,0.34285714285714286,3,200,20,0,0.964985502144518,0.9648358951822305,0.9935115400337622,0.08055097743812775,0.0004890035508785767,1.0854985042337468,0.7647250290923383,1.4194625034336048,0.9999999999999998,46.52771107463062,60.53499988277978,0.8523233783918656,0.3842871603477462,0.7689486057735385,0.893075704799871,0.3269928060372721,0.7158821045588182,0.9302654000847225,5,,,,,4.227767457459887,0.9911725955204214,500.0,-0.34820299957699596,-1.6221057725768895,0.6307730436516852,0.001996007984031936,500.0,0.16805505611718313,0.06043221110175774,1.1299461218606504,4.376305407943054,0.6832374147109508,167.74494779405242,56.53628693862136,33.9639581501899,88.45541785155088,54.30826642625263,32.17580664688464,85.49376928514535,1.0969022054691118,0.035929192780211915,0.9813873636774628,0.03145669474123038,0.8126017216315383,0.20102601571571993,1.5686150504814949,0.5027470943431834,1.0056882584648446
Qwen3-8B,answer_query,12,13,0.37142857142857144,1,200,20,0,0.8745565297953601,0.8728494030937947,0.9998452743044698,0.01243887838714543,0.001385067571791278,1.111338773009008,1.111338773009008,1.0,1.0,44.24053641943332,44.24053641943332,0.9423363042955568,0.24013266271884626,0.937012003154253,0.9737766904973073,0.16193612784889197,0.9135374211055245,0.988084425141218,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,12,13,0.37142857142857144,2,200,20,0,0.9531637863575539,0.9468878226942025,0.9998138070378442,0.01364525419901988,0.0007547803978998105,1.1143312647726449,1.0713803109346385,1.0400893626657535,1.0000000000000004,41.75140089406216,44.23596387754722,0.9352259090229107,0.2545075460120766,0.9320340923575461,0.9682590835671424,0.17815980588465397,0.9145537144768021,0.9710723815371962,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,12,13,0.37142857142857144,3,200,20,0,0.9648358951822305,0.9610568113527339,0.9978021753538143,0.04688096251343037,0.0005093487823022015,1.1387824128520907,1.0711659688897108,1.0631241524900814,0.9999999999999999,43.212061557965406,50.60752825258263,0.8636713874014643,0.3692270474904781,0.8614163711037667,0.9183258821330723,0.28578683991207104,0.8357893513471408,0.8972474028221471,5,,,,,1.7496052951707315,0.9988142292490118,500.0,-0.399484246115279,-1.6877161520538742,0.6797813506544153,0.001996007984031936,500.0,0.07060538716650926,0.029917765858654514,1.0933665932822925,2.672627883568496,0.6490186727854109,25.414848087790155,55.65060456201095,34.045114879907736,86.07513342237014,44.6986086716325,31.004566129977416,85.89737583314081,1.157919522857384,0.06286873071010184,1.0931181666015182,0.02215146832278222,0.9744414247212553,0.1852558834827295,1.7299349471384051,0.46159722756877103,1.0380761044857845
Qwen3-8B,answer_query,13,14,0.4,1,200,20,0,0.8728494030937947,0.8885304401586663,0.9991901600047705,0.028457687805398636,0.0017143473389903473,1.2133739174527134,1.2133739174527134,1.0,1.0,49.67756787977184,49.67756787977184,0.944269229603896,0.23607365459979643,0.9451155650692019,0.9705848828177935,0.1715083589280898,0.8895202543759213,0.9776067239554423,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,13,14,0.4,2,200,20,0,0.9468878226942025,0.9530486795000496,0.9987870997696149,0.03482671719219433,0.0009298824135093866,1.2336330341291013,1.0910971618888516,1.1306353615598255,1.0000000000000004,49.49339927747765,50.67267115159389,0.916861781606248,0.2883369875575314,0.9188843023268204,0.9662061689975514,0.18383098488135408,0.8998155118121791,0.9370533312538143,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,13,14,0.4,3,200,20,0,0.9610568113527339,0.9663087181305169,0.9973056856124868,0.05190678556328826,0.000629197958365357,1.2342897494958724,0.9935409171612798,1.242313958263998,0.9999999999999996,49.908477967633786,54.66407591725176,0.8550857077760575,0.3806760988346162,0.854866245474004,0.9175108201062021,0.28720929632203385,0.7791633947599325,0.9029174337956503,5,,,,,5.99830431821677,0.9967061923583661,500.0,-0.29661103919560755,-1.5865814905264177,0.7023261876897283,0.001996007984031936,500.0,0.11835671886034398,0.037248704034282626,0.8163227983969089,5.041199975462453,0.8462697021577336,22.131326527776867,45.57727139222615,30.560569042255278,86.37424671057161,40.97351183031675,27.29039938805683,76.73749164307307,1.2485554256245506,0.031804403181107735,1.1428239167903225,0.03404612365709613,0.8751856703179668,0.16586236916105934,1.673791453736356,0.45560777275775866,1.0444251396469069
Qwen3-8B,answer_query,14,15,0.42857142857142855,1,200,20,0,0.8885304401586663,0.8743432133097973,0.9997580850438332,0.015553615533592231,0.0025310906589198967,1.0568013768710218,1.0568013768710218,1.0,1.0,43.52215200697115,43.52215200697115,0.9664361075917974,0.18320450979220626,0.9697738921818682,0.9860809015089625,0.11797922906612618,0.9307077838732557,0.9918762740758433,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,14,15,0.42857142857142855,2,200,20,0,0.9530486795000496,0.9504982461280765,0.9994405818097366,0.023652022963446463,0.001357439487243542,1.1511592611060029,1.0536212203966702,1.092574104261692,1.0,43.48073702056343,45.09519731739184,0.9489942255211227,0.2258445803619767,0.9392309806013455,0.9746314379217472,0.15927511443490708,0.8946119778189946,0.979279383351495,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,14,15,0.42857142857142855,3,200,20,0,0.9663087181305169,0.9640919638676169,0.9985818426645295,0.037658429806226176,0.0009175506204965648,1.1558820811134771,1.002633985294259,1.152845503011991,1.0000000000000002,44.429630001816776,49.60189501241169,0.9220680997786708,0.2791628560917968,0.9098492296272767,0.963223728080827,0.19177140537414059,0.8808761434465702,0.9610163183720961,5,,,,,2.6852945529337227,0.9989459815546771,500.0,-0.3410832899968226,-1.6408742255822149,0.6418308671232296,0.001996007984031936,500.0,0.04831610412808607,0.020126355835321127,0.5312046645887961,1.7602164753213176,0.37632624756831784,7.50695396726339,40.982589274212366,28.439660169128768,76.2101802491925,40.607882758180956,28.241498277965828,85.00018349759249,1.1581150884045839,0.03491430997358223,1.0659159504632523,0.01621654339571844,0.9578293894744732,0.13361258753710165,1.5868157070723414,0.4938962964373253,1.008521582740882
Qwen3-8B,answer_query,15,16,0.45714285714285713,1,200,20,0,0.8743432133097973,0.8790492497836024,0.999831739975202,0.012971508192879027,0.002833134798910366,1.045212817750158,1.045212817750158,1.0,1.0,42.37004754310621,42.37004754310621,0.961317856019788,0.19667776686807273,0.9633927986634718,0.9947686859825052,0.07232782325975792,0.9493226364390455,0.9737103475852277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,15,16,0.45714285714285713,2,200,20,0,0.9504982461280765,0.9464281184463692,0.9992979876719598,0.026495515243909626,0.0015399499969896717,1.04959877423096,0.9674791626025832,1.0848799796446982,0.9999999999999993,43.643715503995885,45.0294219876093,0.9418494376298017,0.24114427708365457,0.9400275206427244,0.9838665226680899,0.1270176260678419,0.9198360727471855,0.9604478008415709,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,15,16,0.45714285714285713,3,200,20,0,0.9640919638676169,0.9598296233883425,0.9979170666761047,0.045639164364559615,0.0010413159083694941,1.0524154785784845,0.8914080086164905,1.180621520567092,0.9999999999999991,45.885044228549226,51.11114828959984,0.8055419430126972,0.4409739867467273,0.7808956475599889,0.9415135023853655,0.24183981809171654,0.7069379623551845,0.9128235898241146,5,,,,,5.600910910879139,0.9989459815546771,500.0,-0.38311344611078824,-1.708007327751826,0.6947933723915489,0.001996007984031936,500.0,0.08046106875753611,0.02620799922736053,1.0786747559076197,3.3934933599970027,0.673551074677247,60.79018914407322,41.07232415099506,28.71949097795944,84.85056867578965,46.053669075647534,31.06757379024112,83.34827445465938,1.0733856834054412,0.02193783138512584,1.028712649163598,0.021193924820519072,0.8216387825974573,0.19550089950548846,1.7459672549294618,0.5194370476047843,0.9865121623897993
Qwen3-8B,answer_query,16,17,0.4857142857142857,1,200,20,0,0.8790492497836024,0.8799074459610284,0.9998193629630763,0.01344012786113933,0.003101826446571914,1.1344465156186818,1.1344465156186818,1.0,1.0,39.806882590978276,39.806882590978276,0.9696383391704393,0.17424597794371233,0.9676612975284945,0.9902862128886865,0.09855854661729539,0.9560519644736107,0.9755775775664433,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,16,17,0.4857142857142857,2,200,20,0,0.9464281184463692,0.9463943814982352,0.9997982270345293,0.01420468111119452,0.001669790269600322,1.140694198184497,1.1136272258174809,1.024305235845098,0.9999999999999998,41.08172898273921,42.38537788271753,0.9223733372258791,0.2786156183241006,0.919968375689725,0.9524557410974452,0.2180464604219815,0.8662066324319432,0.9637797265661725,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,16,17,0.4857142857142857,3,200,20,0,0.9598296233883425,0.9603488892738088,0.9996413046242999,0.018939254887669812,0.0011289564305837746,1.1450013072549312,1.1110142861346637,1.0305909847824837,0.9999999999999994,41.50790038270008,44.37339723772748,0.8743432162736519,0.3544810061573795,0.8665392960513839,0.9317213779370722,0.2613017835050649,0.8268441893316765,0.9306182266569617,5,,,,,1.0575422164477057,0.9992094861660078,500.0,-0.35146045558298306,-1.5763591150250482,0.720355794021691,0.001996007984031936,500.0,0.05875287451639458,0.023198126256764054,0.8826657432328846,2.35257163477819,0.5718630326445926,9.778525516659482,46.240380017714244,30.298400535373315,85.78846953553754,44.06041381602776,31.043773265524273,79.29840432389226,1.1629217445362707,0.02703757679459515,1.1221013903614356,0.015794369643399617,0.9800139284697745,0.1961055394602661,2.248161217411592,0.5590756005265217,0.9402325895947496
Qwen3-8B,answer_query,17,18,0.5142857142857142,1,200,20,0,0.8799074459610284,0.8695727368016689,0.999854098957906,0.012078950372198608,0.004000660735828834,1.138415914913889,1.138415914913889,1.0,1.0,39.31024210758318,39.31024210758318,0.9412284715653821,0.24242839857289378,0.9310085472120972,0.9853379677639325,0.12108687887656325,0.8435713757293166,0.9763911034381835,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,17,18,0.5142857142857142,2,200,20,0,0.9463943814982352,0.9371529658657468,0.9998800273311154,0.01095320359002959,0.002151477896935932,1.1607064246902516,1.1256967726656932,1.0311004285298377,1.0000000000000004,40.29606666091743,41.499182617369385,0.9422359322278238,0.24034156480346097,0.9138627369106292,0.9802428528877327,0.14056011920977918,0.9004126504826768,0.9706849184546172,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,17,18,0.5142857142857142,3,200,20,0,0.9603488892738088,0.9562620621881149,0.9987053992726705,0.03598056040877376,0.0014554675084106224,1.2736972097170187,1.125766281689485,1.1314046533757678,0.9999999999999998,41.40471483714768,43.819543792059804,0.9170703857377648,0.28797502367781,0.8841641995393672,0.9530456174815575,0.21668959946993893,0.8886791135566823,0.9554870049020499,5,,,,,1.2288335142290134,0.9988142292490118,500.0,-0.2648086935280335,-1.6311163619932694,0.7320736902938066,0.001996007984031936,500.0,0.0492089361993405,0.019759162714506465,0.7065679266059237,1.6013085792917598,0.48050438871988943,7.253589668187405,44.03069855027111,31.532722846497016,84.3922766435475,39.13943753461284,26.46956574915671,71.369360511012,1.2314179566337282,0.056419811746624415,1.153801363740618,0.0170818487051742,1.062136415279494,0.18535173048912473,2.4349072384251653,0.32734788501017925,1.24273945510654
Qwen3-8B,answer_query,18,19,0.5428571428571428,1,200,20,0,0.8695727368016689,0.886892256349154,0.997974582057598,0.045004643564880896,0.0051959472219613115,2.137386849933219,2.137386849933219,1.0,1.0,60.53194643307263,60.53194643307263,0.8204452541457741,0.4237390067650439,0.6587635996236446,0.970944052983987,0.17045805060487165,0.6546172221119162,0.9123403355100468,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,18,19,0.5428571428571428,2,200,20,0,0.9371529658657468,0.9646833394994919,0.9956571862270996,0.06590002862594498,0.0027998792645298498,2.3147719128102127,2.039095929714683,1.1351952005191355,1.0000000000000004,63.52032570969483,66.55251741269322,0.5895089121356192,0.6406957841787169,0.6743594642996975,0.9146871704007927,0.29208360035990943,0.20677472903555127,0.8570037427981152,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qwen3-8B,answer_query,18,19,0.5428571428571428,3,200,20,0,0.9562620621881149,0.9813405449852288,0.9948442344238331,0.07180365990788316,0.0019046469586770495,2.3883636824516032,1.6080113012633972,1.4852903587027602,1.0000000000000007,63.036591380368414,67.96451825169001,0.4013030815697426,0.7737550765133999,0.6405559201154825,0.8331937324526411,0.40841923013903114,0.1346700429225579,0.805120901228892,5,,,,,13.965995199182053,0.9893280632411066,500.0,-0.3656607010435918,-1.5656279601489576,0.6883694068442677,0.001996007984031936,500.0,0.1251122133127651,0.05356885108956464,0.39055901264065035,3.2605537862696643,1.0029776491029212,9.1485088143517,40.3887395794579,27.298679546595693,72.78008728352958,24.31374374390635,16.770200398532083,35.46673664678436,2.291561822183316,0.10303980608226708,2.0669557703669006,0.08272291226629178,1.3243719866955501,0.2530223063894794,2.87308984457401,0.21296090718204214,1.25489122694437
