model,layer,head,discovery_seeds,first_span_mass_mean,ten_span_total_mass_mean,first_share_ratio_of_means,first_share_mean_of_rows,other_nine_span_mass_mean,first_minus_other_mean,span_1_mass,span_2_mass,span_3_mass,span_4_mass,span_5_mass,span_6_mass,span_7_mass,span_8_mass,span_9_mass,span_10_mass,ten_span_mass_profile,first_span_absolute_mass_rank
Qwen3-8B,21,16,20,0.04613740295171738,0.5264883266223478,0.0876323379242023,0.08694802539973705,0.05337232485229227,-0.007234921900574891,0.04613740295171738,0.1124264745041728,0.07365520684979857,0.05684105730615556,0.05598648114828393,0.0497871388666681,0.03065967847360298,0.03563624349189922,0.03388634648872539,0.031472296541323885,"[0.04613740295171738, 0.1124264745041728, 0.07365520684979857, 0.05684105730615556, 0.05598648114828393, 0.0497871388666681, 0.03065967847360298, 0.03563624349189922, 0.03388634648872539, 0.031472296541323885]",28
Qwen3-8B,27,18,20,0.045871173962950706,0.7405934555372369,0.061938400373353436,0.061676228067213346,0.07719136461936513,-0.03132019065641442,0.045871173962950706,0.1643021550262347,0.11395986242569052,0.09652100792154669,0.0785917097789934,0.062107323959935457,0.059159322569757936,0.04185424547977164,0.03721562511273078,0.04101102929962508,"[0.045871173962950706, 0.1643021550262347, 0.11395986242569052, 0.09652100792154669, 0.0785917097789934, 0.062107323959935457, 0.059159322569757936, 0.04185424547977164, 0.03721562511273078, 0.04101102929962508]",29
Qwen3-8B,12,18,20,0.04504271224141121,0.11177127519622446,0.40299005412915534,0.3989257993214159,0.007414284772757028,0.037628427468654184,0.04504271224141121,0.017016144841909407,0.010509846638888121,0.0075744522735476496,0.006789959594607353,0.005578121892176569,0.00577165485592559,0.005107207782566547,0.004484351025894284,0.00389682404929772,"[0.04504271224141121, 0.017016144841909407, 0.010509846638888121, 0.0075744522735476496, 0.006789959594607353, 0.005578121892176569, 0.00577165485592559, 0.005107207782566547, 0.004484351025894284, 0.00389682404929772]",30
Qwen3-8B,3,12,20,0.04464870892959425,0.18822644823014228,0.23720741346084795,0.22440415545229575,0.01595308214450534,0.028695626785088912,0.04464870892959425,0.03333629051949174,0.03547917858280698,0.02926427091658752,0.014849575190078212,0.009889995281218944,0.00887162500919203,0.0061797186546755254,0.003765508885771851,0.0019415762607252417,"[0.04464870892959425, 0.03333629051949174, 0.03547917858280698, 0.02926427091658752, 0.014849575190078212, 0.009889995281218944, 0.00887162500919203, 0.0061797186546755254, 0.003765508885771851, 0.0019415762607252417]",31
Qwen3-8B,29,26,20,0.044472936214879154,0.13918404297946835,0.3195261127846355,0.3531947118107729,0.010523456307176578,0.03394947990770258,0.044472936214879154,0.014956209086813032,0.01071740645566024,0.009119282136089169,0.008017967650084756,0.011957994242402492,0.008673266763798893,0.010259921371471137,0.009003982943249866,0.012005076115019619,"[0.044472936214879154, 0.014956209086813032, 0.01071740645566024, 0.009119282136089169, 0.008017967650084756, 0.011957994242402492, 0.008673266763798893, 0.010259921371471137, 0.009003982943249866, 0.012005076115019619]",32
Qwen3-8B,26,27,20,0.044406221713870764,0.14810845154806884,0.2998223345779741,0.31173682526985197,0.011522469981577563,0.0328837517322932,0.044406221713870764,0.018783585145138205,0.010303617280442268,0.00834991739538964,0.00899548258021241,0.009071868535829707,0.012348317161377053,0.011057575175072998,0.013590582887991332,0.011201283672744467,"[0.044406221713870764, 0.018783585145138205, 0.010303617280442268, 0.00834991739538964, 0.00899548258021241, 0.009071868535829707, 0.012348317161377053, 0.011057575175072998, 0.013590582887991332, 0.011201283672744467]",33
Qwen3-8B,30,6,20,0.044258418236859144,0.133500583269597,0.33152228367033976,0.33071615972661694,0.009915796114748649,0.03434262212211049,0.044258418236859144,0.014653529965289635,0.01598468633783341,0.012215728640148882,0.010816721151786623,0.006754798892507097,0.007416500870021991,0.006978940755834629,0.00876232286245795,0.005658935556857614,"[0.044258418236859144, 0.014653529965289635, 0.01598468633783341, 0.012215728640148882, 0.010816721151786623, 0.006754798892507097, 0.007416500870021991, 0.006978940755834629, 0.00876232286245795, 0.005658935556857614]",34
Qwen3-8B,26,25,20,0.04238610686734319,0.16244041101963375,0.260933265320414,0.2632126181794189,0.013339367128032286,0.029046739739310906,0.04238610686734319,0.015187013382092118,0.012844430052791723,0.008468282397370786,0.010019191363244317,0.00925458404017263,0.012634309445274994,0.015496388678729999,0.015344597958028316,0.020805506834585687,"[0.04238610686734319, 0.015187013382092118, 0.012844430052791723, 0.008468282397370786, 0.010019191363244317, 0.00925458404017263, 0.012634309445274994, 0.015496388678729999, 0.015344597958028316, 0.020805506834585687]",35
Qwen3-8B,30,9,20,0.042315599328139795,0.11305588937701998,0.37428920829613116,0.42327314413641376,0.007860032227653354,0.034455567100486445,0.042315599328139795,0.015008900672546588,0.009602674325651605,0.0031004895980004223,0.004376607378162589,0.002030631687375717,0.006388177732787881,0.008780719490846422,0.008108488566722371,0.013343600596786586,"[0.042315599328139795, 0.015008900672546588, 0.009602674325651605, 0.0031004895980004223, 0.004376607378162589, 0.002030631687375717, 0.006388177732787881, 0.008780719490846422, 0.008108488566722371, 0.013343600596786586]",36
Qwen3-8B,26,31,20,0.041686013573780656,0.26339666376297827,0.1582632557992173,0.1572458461601906,0.024634516687688627,0.01705149688609203,0.041686013573780656,0.03774038253468461,0.02995063450653106,0.020936955278739334,0.021329592054098612,0.02244653858069796,0.020850310468813405,0.022234130586730315,0.023829923127777874,0.022392183051124448,"[0.041686013573780656, 0.03774038253468461, 0.02995063450653106, 0.020936955278739334, 0.021329592054098612, 0.02244653858069796, 0.020850310468813405, 0.022234130586730315, 0.023829923127777874, 0.022392183051124448]",37
Qwen3-8B,8,26,20,0.04116147048771381,0.12542546500917523,0.3281747489212237,0.3140627188349921,0.00936266605794016,0.031798804429773654,0.04116147048771381,0.01781455297023058,0.013108084816485644,0.011945007601752877,0.00996865564957261,0.007595179975032807,0.009560426650568842,0.005747187603265047,0.004882918298244476,0.0036419809563085436,"[0.04116147048771381, 0.01781455297023058, 0.013108084816485644, 0.011945007601752877, 0.00996865564957261, 0.007595179975032807, 0.009560426650568842, 0.005747187603265047, 0.004882918298244476, 0.0036419809563085436]",38
Qwen3-8B,21,11,20,0.04110856708139181,0.5166136975749396,0.07957312644701728,0.08021898594712804,0.052833903388171975,-0.011725336306780167,0.04110856708139181,0.08382624383084476,0.08511889872606844,0.07393637890927493,0.0494763181079179,0.044464996477472596,0.03705169627792202,0.04006361917126924,0.03863988039083779,0.022927098601940088,"[0.04110856708139181, 0.08382624383084476, 0.08511889872606844, 0.07393637890927493, 0.0494763181079179, 0.044464996477472596, 0.03705169627792202, 0.04006361917126924, 0.03863988039083779, 0.022927098601940088]",39
Qwen3-8B,32,10,20,0.038264504820108416,0.09156668028451805,0.4178867760763204,0.491546456966015,0.005922463940489958,0.03234204087961846,0.038264504820108416,0.005891429889015853,0.005642509798053652,0.002562062631477602,0.003919455063805799,0.0017208209359523608,0.0057277818552393,0.008221258424237021,0.007876619508169824,0.011740237358458217,"[0.038264504820108416, 0.005891429889015853, 0.005642509798053652, 0.002562062631477602, 0.003919455063805799, 0.0017208209359523608, 0.0057277818552393, 0.008221258424237021, 0.007876619508169824, 0.011740237358458217]",40
Qwen3-8B,3,19,20,0.03730802803838742,0.13831000438212868,0.26974207834822445,0.2393439415277919,0.011222441815971252,0.026085586222416166,0.03730802803838742,0.011512348397263849,0.014633604719347205,0.013187127833225532,0.007699702057470859,0.010208076805702149,0.01278199861799294,0.013857373080827528,0.0057250871626820295,0.011396657669229171,"[0.03730802803838742, 0.011512348397263849, 0.014633604719347205, 0.013187127833225532, 0.007699702057470859, 0.010208076805702149, 0.01278199861799294, 0.013857373080827528, 0.0057250871626820295, 0.011396657669229171]",41
Qwen3-8B,26,0,20,0.037138530239462855,0.24015926205320284,0.15464125731380496,0.15573823733978603,0.022557859090415553,0.014580671149047302,0.037138530239462855,0.035402767919003965,0.023811667785048486,0.01483790910569951,0.01810731787700206,0.019395928108133377,0.02763887788169086,0.024000006448477506,0.019259074749425054,0.02056718193925917,"[0.037138530239462855, 0.035402767919003965, 0.023811667785048486, 0.01483790910569951, 0.01810731787700206, 0.019395928108133377, 0.02763887788169086, 0.024000006448477506, 0.019259074749425054, 0.02056718193925917]",42
Qwen3-8B,24,30,20,0.036720622424036266,0.10787280094309608,0.34040668364036214,0.36604759942019627,0.00790579761322887,0.028814824810807396,0.036720622424036266,0.010829067311715335,0.007254084758460522,0.004327289102366194,0.0057257454674982,0.005464252542151371,0.007744284672662615,0.009108733042376116,0.009459476738993545,0.01123924488283592,"[0.036720622424036266, 0.010829067311715335, 0.007254084758460522, 0.004327289102366194, 0.0057257454674982, 0.005464252542151371, 0.007744284672662615, 0.009108733042376116, 0.009459476738993545, 0.01123924488283592]",43
Qwen3-8B,11,0,20,0.03670722171664238,0.10895351506769659,0.3369071818732504,0.3439599631161053,0.008027365927894912,0.02867985578874747,0.03670722171664238,0.02498314082622528,0.011799473315477371,0.006302017159759999,0.005159509554505348,0.004259178880602121,0.004004058986902237,0.0040706594474613665,0.005209242179989815,0.006459013000130654,"[0.03670722171664238, 0.02498314082622528, 0.011799473315477371, 0.006302017159759999, 0.005159509554505348, 0.004259178880602121, 0.004004058986902237, 0.0040706594474613665, 0.005209242179989815, 0.006459013000130654]",44
Qwen3-8B,33,20,20,0.0362089185975492,0.10548895890965469,0.3432484211789414,0.35867709973559936,0.00769778225690061,0.028511136340648585,0.0362089185975492,0.01326328958675731,0.010439061916258652,0.005338895844761282,0.00470489678773447,0.0035896820685593412,0.007255892489411053,0.007502312906035513,0.007077760960100932,0.010108247752486931,"[0.0362089185975492, 0.01326328958675731, 0.010439061916258652, 0.005338895844761282, 0.00470489678773447, 0.0035896820685593412, 0.007255892489411053, 0.007502312906035513, 0.007077760960100932, 0.010108247752486931]",45
Qwen3-8B,31,30,20,0.0360915906727314,0.14411293639132053,0.2504396314202441,0.27719447112804607,0.012002371746509906,0.02408921892622149,0.0360915906727314,0.01672620289027691,0.01319104633294046,0.006696023303084076,0.008575488638598472,0.005826097051613033,0.011827465775422753,0.013759103551274165,0.014052325615193696,0.017367592560185587,"[0.0360915906727314, 0.01672620289027691, 0.01319104633294046, 0.006696023303084076, 0.008575488638598472, 0.005826097051613033, 0.011827465775422753, 0.013759103551274165, 0.014052325615193696, 0.017367592560185587]",46
Qwen3-8B,22,0,20,0.03607515699695796,0.25936358845792706,0.13909106213191497,0.14039061899997626,0.024809825717885464,0.011265331279072494,0.03607515699695796,0.03403356517665088,0.027163709839805962,0.0262610150501132,0.024263521755347028,0.02534221818787046,0.02501793138217181,0.024793399852933364,0.01931359760928899,0.017099472606787458,"[0.03607515699695796, 0.03403356517665088, 0.027163709839805962, 0.0262610150501132, 0.024263521755347028, 0.02534221818787046, 0.02501793138217181, 0.024793399852933364, 0.01931359760928899, 0.017099472606787458]",47
Qwen3-8B,25,30,20,0.035821383260190486,0.289318675553659,0.12381289659798271,0.12389173340817312,0.02816636581038539,0.007655017449805096,0.035821383260190486,0.04144314080476761,0.03244037721306085,0.028030081745237113,0.025284553039819004,0.026615312835201622,0.02678578905761242,0.027809219108894466,0.027812652103602887,0.017276166385272518,"[0.035821383260190486, 0.04144314080476761, 0.03244037721306085, 0.028030081745237113, 0.025284553039819004, 0.026615312835201622, 0.02678578905761242, 0.027809219108894466, 0.027812652103602887, 0.017276166385272518]",48
Qwen3-8B,34,19,20,0.03540701120509766,0.15478108703464388,0.22875541116449638,0.2149683572938748,0.013263786203282911,0.022143225001814752,0.03540701120509766,0.029325064457952976,0.022850039618788287,0.015480666374787688,0.010984763529268093,0.010078530141618103,0.008320532802463277,0.008162382722366602,0.0076068226728239095,0.006565273509477265,"[0.03540701120509766, 0.029325064457952976, 0.022850039618788287, 0.015480666374787688, 0.010984763529268093, 0.010078530141618103, 0.008320532802463277, 0.008162382722366602, 0.0076068226728239095, 0.006565273509477265]",49
Qwen3-8B,23,4,20,0.03536379764555022,0.13322393693001686,0.26544627384887287,0.2792092465722263,0.010873348809385182,0.024490448836165038,0.03536379764555022,0.02360557417268865,0.01757860941288527,0.006938513247223455,0.007371951259483467,0.00561310747261814,0.006278469387325458,0.008074634905278799,0.014945992747016135,0.007453286679947269,"[0.03536379764555022, 0.02360557417268865, 0.01757860941288527, 0.006938513247223455, 0.007371951259483467, 0.00561310747261814, 0.006278469387325458, 0.008074634905278799, 0.014945992747016135, 0.007453286679947269]",50
Qwen3-8B,34,7,20,0.035060663148760794,0.14953082524007189,0.23447114059907626,0.23879350954028,0.012718906899034564,0.02234175624972623,0.035060663148760794,0.029501965269446373,0.016030148742720483,0.0075471106916666034,0.009794725332176313,0.006373800232540816,0.011119370709639042,0.010419880034169183,0.010006758401868866,0.013676402677083388,"[0.035060663148760794, 0.029501965269446373, 0.016030148742720483, 0.0075471106916666034, 0.009794725332176313, 0.006373800232540816, 0.011119370709639042, 0.010419880034169183, 0.010006758401868866, 0.013676402677083388]",51
Qwen3-8B,27,13,20,0.034493680112063885,0.2942693410121137,0.11721805606192573,0.11680241397263295,0.02886396232222776,0.005629717789836126,0.034493680112063885,0.07840766310691834,0.041800528112798926,0.01844905933830887,0.01852429615100846,0.018005824330612086,0.01960758402128704,0.02174942725105211,0.02125925722066313,0.021972021367400885,"[0.034493680112063885, 0.07840766310691834, 0.041800528112798926, 0.01844905933830887, 0.01852429615100846, 0.018005824330612086, 0.01960758402128704, 0.02174942725105211, 0.02125925722066313, 0.021972021367400885]",52
Qwen3-8B,28,18,20,0.03428997276350856,0.3573950176643848,0.09594418239962395,0.0984681089351804,0.035900560544541806,-0.0016105877810332486,0.03428997276350856,0.052662267629057166,0.03571451794123277,0.039224345609545706,0.03665165830170736,0.03272267795400694,0.042386157414875926,0.033504715393064544,0.026802719052648173,0.023435985604737652,"[0.03428997276350856, 0.052662267629057166, 0.03571451794123277, 0.039224345609545706, 0.03665165830170736, 0.03272267795400694, 0.042386157414875926, 0.033504715393064544, 0.026802719052648173, 0.023435985604737652]",53
Qwen3-8B,29,5,20,0.033748585963621736,0.14723740323606763,0.22921204274101598,0.25620198846089465,0.01260986858582732,0.021138717377794415,0.033748585963621736,0.024609444243833423,0.015997173436335287,0.00901622384262737,0.009349657081111218,0.005925686404771114,0.00994629559427267,0.01196974621161644,0.011597160579549381,0.015077429878328986,"[0.033748585963621736, 0.024609444243833423, 0.015997173436335287, 0.00901622384262737, 0.009349657081111218, 0.005925686404771114, 0.00994629559427267, 0.01196974621161644, 0.011597160579549381, 0.015077429878328986]",54
Qwen3-8B,14,13,20,0.03355666603893041,0.1741692253097426,0.19266702242748815,0.19475073496816375,0.015623617696756912,0.0179330483421735,0.03355666603893041,0.017874665930867194,0.021012705797329546,0.012894901807885616,0.013427190022775903,0.01629882340785116,0.01602988955564797,0.012647701764944941,0.011354632489383221,0.019072048494126647,"[0.03355666603893041, 0.017874665930867194, 0.021012705797329546, 0.012894901807885616, 0.013427190022775903, 0.01629882340785116, 0.01602988955564797, 0.012647701764944941, 0.011354632489383221, 0.019072048494126647]",55
Qwen3-8B,27,29,20,0.033413947699591516,0.5006717477881466,0.06673823287854108,0.06752542245606144,0.05191753334317279,-0.018503585643581275,0.033413947699591516,0.22814109260216356,0.06750205962162,0.03686994599411264,0.02187693247979041,0.021733018866507338,0.02833355346811004,0.02075816369324457,0.01727848654409172,0.024764546818914823,"[0.033413947699591516, 0.22814109260216356, 0.06750205962162, 0.03686994599411264, 0.02187693247979041, 0.021733018866507338, 0.02833355346811004, 0.02075816369324457, 0.01727848654409172, 0.024764546818914823]",56
Qwen3-8B,5,13,20,0.033177680720109494,0.08558065200249984,0.38767735397879843,0.38587996908841204,0.005822552364710038,0.027355128355399456,0.033177680720109494,0.008642763848183677,0.007531270309118554,0.0062761854365817275,0.005276389201753773,0.005637849947561335,0.005509849963709712,0.005205464237951674,0.0032034082407335516,0.00511979009679635,"[0.033177680720109494, 0.008642763848183677, 0.007531270309118554, 0.0062761854365817275, 0.005276389201753773, 0.005637849947561335, 0.005509849963709712, 0.005205464237951674, 0.0032034082407335516, 0.00511979009679635]",57
Qwen3-8B,23,5,20,0.03295658125862246,0.1242328958579975,0.26528063304821436,0.2791198657583785,0.010141812733263894,0.02281476852535857,0.03295658125862246,0.031197705488830253,0.023082634555612457,0.009947715703583526,0.00464368719972299,0.0036864484215556105,0.00492456981437499,0.004255972888995529,0.006087186459268423,0.003450394067431262,"[0.03295658125862246, 0.031197705488830253, 0.023082634555612457, 0.009947715703583526, 0.00464368719972299, 0.0036864484215556105, 0.00492456981437499, 0.004255972888995529, 0.006087186459268423, 0.003450394067431262]",58
Qwen3-8B,24,4,20,0.03270686469040811,0.15729337720404146,0.20793542151479563,0.20713200276053403,0.013842945834848151,0.018863918855559957,0.03270686469040811,0.014155688195023686,0.022404658084269613,0.012083388230530545,0.014189683046424761,0.011478647678450216,0.010511125143966637,0.013372858674847521,0.01336572254949715,0.013024740910623223,"[0.03270686469040811, 0.014155688195023686, 0.022404658084269613, 0.012083388230530545, 0.014189683046424761, 0.011478647678450216, 0.010511125143966637, 0.013372858674847521, 0.01336572254949715, 0.013024740910623223]",59
Qwen3-8B,28,23,20,0.03234191685914993,0.22142442261101677,0.14606300640993874,0.15249506156944764,0.021009167305762983,0.011332749553386947,0.03234191685914993,0.03187920451164246,0.027764939796179534,0.01892208829522133,0.01794504050631076,0.014769737888127566,0.018989702872931957,0.018551581492647528,0.019570174254477025,0.020690036134328692,"[0.03234191685914993, 0.03187920451164246, 0.027764939796179534, 0.01892208829522133, 0.01794504050631076, 0.014769737888127566, 0.018989702872931957, 0.018551581492647528, 0.019570174254477025, 0.020690036134328692]",60
Qwen3-8B,32,9,20,0.032207353273406625,0.12544302239111857,0.25674886222836196,0.30462512938855596,0.010359518790856885,0.02184783448254974,0.032207353273406625,0.012425352551508695,0.009364114771597088,0.00532024959102273,0.006878626941761468,0.005087837344035506,0.009567325375974179,0.013559077301761136,0.013809680682606995,0.017223404557444155,"[0.032207353273406625, 0.012425352551508695, 0.009364114771597088, 0.00532024959102273, 0.006878626941761468, 0.005087837344035506, 0.009567325375974179, 0.013559077301761136, 0.013809680682606995, 0.017223404557444155]",61
Qwen3-8B,6,7,20,0.031507293693721294,0.18021320727129933,0.1748334329696996,0.1779159200288301,0.01652287928639756,0.014984414407323735,0.031507293693721294,0.013855195231735706,0.016644706460647286,0.015924030775204302,0.010908758154255339,0.01246731645660475,0.019391650904435665,0.022626920614857226,0.013890330295544118,0.022997004684293644,"[0.031507293693721294, 0.013855195231735706, 0.016644706460647286, 0.015924030775204302, 0.010908758154255339, 0.01246731645660475, 0.019391650904435665, 0.022626920614857226, 0.013890330295544118, 0.022997004684293644]",62
Qwen3-8B,29,4,20,0.03132170215249062,0.17052235908922742,0.18368091034971692,0.18365429138751496,0.01546673965963742,0.015854962492853196,0.03132170215249062,0.021998769138008356,0.01746153924614191,0.014131410792469979,0.014885277394205332,0.012674038298428059,0.015391521761193872,0.01234440803527832,0.01568258579354733,0.014631106477463619,"[0.03132170215249062, 0.021998769138008356, 0.01746153924614191, 0.014131410792469979, 0.014885277394205332, 0.012674038298428059, 0.015391521761193872, 0.01234440803527832, 0.01568258579354733, 0.014631106477463619]",63
Qwen3-8B,22,5,20,0.03129167295755906,0.6331302941817115,0.049423749337412365,0.04932355500546874,0.0668709579137947,-0.03557928495623564,0.03129167295755906,0.08998390627093614,0.08244745229565353,0.07940097423370389,0.06611594210095859,0.07257438107719168,0.045572556919762516,0.05198305020926171,0.06478847787953441,0.04897188023714989,"[0.03129167295755906, 0.08998390627093614, 0.08244745229565353, 0.07940097423370389, 0.06611594210095859, 0.07257438107719168, 0.045572556919762516, 0.05198305020926171, 0.06478847787953441, 0.04897188023714989]",64
Qwen3-8B,19,28,20,0.0310363044613041,0.25202826015884056,0.12314612830221301,0.12447863719222049,0.02455466174417072,0.00648164271713338,0.0310363044613041,0.040572940930724145,0.03356160633265972,0.02612758909817785,0.022631432372145356,0.017984018800780176,0.020656518684700132,0.02031221641227603,0.02117303414270282,0.01797259892337024,"[0.0310363044613041, 0.040572940930724145, 0.03356160633265972, 0.02612758909817785, 0.022631432372145356, 0.017984018800780176, 0.020656518684700132, 0.02031221641227603, 0.02117303414270282, 0.01797259892337024]",65
Qwen3-8B,21,18,20,0.03092204118729569,0.4999427415583342,0.06185116537728082,0.06267265067577091,0.0521134111523376,-0.02119136996504191,0.03092204118729569,0.07607698265346699,0.08326170471846125,0.07292875683633611,0.053811283494724194,0.04519030139563256,0.038721733009151646,0.037885121811996214,0.03980454639531672,0.021340270055952716,"[0.03092204118729569, 0.07607698265346699, 0.08326170471846125, 0.07292875683633611, 0.053811283494724194, 0.04519030139563256, 0.038721733009151646, 0.037885121811996214, 0.03980454639531672, 0.021340270055952716]",66
Qwen3-8B,21,8,20,0.030888690787833184,0.2078800190437505,0.14858903193256076,0.151251867060212,0.019665703139546367,0.011222987648286817,0.030888690787833184,0.041530239023268224,0.039875907727400774,0.022858159375027755,0.01901902006356977,0.012526065713609568,0.015051429836603347,0.00836077044295962,0.012360204348078696,0.005409531725399574,"[0.030888690787833184, 0.041530239023268224, 0.039875907727400774, 0.022858159375027755, 0.01901902006356977, 0.012526065713609568, 0.015051429836603347, 0.00836077044295962, 0.012360204348078696, 0.005409531725399574]",67
Qwen3-8B,28,11,20,0.030304585647536443,0.16812378593876928,0.18025162518391882,0.18794612395717383,0.015313244476803649,0.014991341170732794,0.030304585647536443,0.03401115787855815,0.027309587690979242,0.01619897722848691,0.010700831725262105,0.008010829608429049,0.010635084808745887,0.010607568503473885,0.01073650094185723,0.009608661905440385,"[0.030304585647536443, 0.03401115787855815, 0.027309587690979242, 0.01619897722848691, 0.010700831725262105, 0.008010829608429049, 0.010635084808745887, 0.010607568503473885, 0.01073650094185723, 0.009608661905440385]",68
Qwen3-8B,3,8,20,0.0301121762720868,0.07894268842101154,0.38144351141798816,0.38914616061532203,0.005425612460991639,0.024686563811095158,0.0301121762720868,0.0056737249949947,0.007820357361924834,0.006522594969283091,0.0038855645136209203,0.005303195700253127,0.007233556471692282,0.006449101436010097,0.0017706759230350145,0.004171740778110689,"[0.0301121762720868, 0.0056737249949947, 0.007820357361924834, 0.006522594969283091, 0.0038855645136209203, 0.005303195700253127, 0.007233556471692282, 0.006449101436010097, 0.0017706759230350145, 0.004171740778110689]",69
Qwen3-8B,26,18,20,0.02994892606511712,0.26637955908645383,0.11242952037245905,0.11355899480124783,0.026270070335704075,0.0036788557294130456,0.02994892606511712,0.07327968026511371,0.04157290427247062,0.03173517655668547,0.01847110026756127,0.01692745085711067,0.015933902333017613,0.012033940925903153,0.014733284016256221,0.011743193527217954,"[0.02994892606511712, 0.07327968026511371, 0.04157290427247062, 0.03173517655668547, 0.01847110026756127, 0.01692745085711067, 0.015933902333017613, 0.012033940925903153, 0.014733284016256221, 0.011743193527217954]",70
Qwen3-8B,24,13,20,0.029925907503638882,0.5356927638506362,0.05586393829277658,0.056549379472906294,0.0561963173718886,-0.026270409868249717,0.029925907503638882,0.0960854848017334,0.06552690890457598,0.056195691593438825,0.04979652633937803,0.05356561086731517,0.043678841521250435,0.047556292783883694,0.047620726188233674,0.04574077334718822,"[0.029925907503638882, 0.0960854848017334, 0.06552690890457598, 0.056195691593438825, 0.04979652633937803, 0.05356561086731517, 0.043678841521250435, 0.047556292783883694, 0.047620726188233674, 0.04574077334718822]",71
Qwen3-8B,8,18,20,0.029869999943184667,0.08612404176450356,0.34682533856064024,0.3435697656840814,0.006250449091257654,0.02361955085192701,0.029869999943184667,0.020883149966175553,0.007271649554513715,0.004080127980341785,0.003064941972388624,0.002634149753919246,0.0043936122034210715,0.0044548305719217755,0.005004315049154684,0.004467264769482426,"[0.029869999943184667, 0.020883149966175553, 0.007271649554513715, 0.004080127980341785, 0.003064941972388624, 0.002634149753919246, 0.0043936122034210715, 0.0044548305719217755, 0.005004315049154684, 0.004467264769482426]",72
Qwen3-8B,28,2,20,0.029089530324563385,0.21303932938426443,0.13654535248791486,0.13890583831790287,0.020438866562189004,0.008650663762374382,0.029089530324563385,0.04433570590335876,0.028879155707545578,0.01697714069741778,0.014305052562849595,0.012899729442142415,0.01833986852434464,0.016796778834759607,0.015133738060831093,0.01628262932645157,"[0.029089530324563385, 0.04433570590335876, 0.028879155707545578, 0.01697714069741778, 0.014305052562849595, 0.012899729442142415, 0.01833986852434464, 0.016796778834759607, 0.015133738060831093, 0.01628262932645157]",73
Qwen3-8B,33,18,20,0.028808472352102397,0.12382340283511437,0.23265773426098066,0.24829538383956082,0.010557214498112442,0.018251257853989955,0.028808472352102397,0.022389947506599128,0.014164809208887163,0.006190123775741086,0.006724521099386038,0.004318695841357112,0.008230628439923749,0.010541399607609492,0.010237607557792216,0.01221719744571601,"[0.028808472352102397, 0.022389947506599128, 0.014164809208887163, 0.006190123775741086, 0.006724521099386038, 0.004318695841357112, 0.008230628439923749, 0.010541399607609492, 0.010237607557792216, 0.01221719744571601]",74
Qwen3-8B,26,22,20,0.02869737083092332,0.12846221665859048,0.22339152769869536,0.22872626620668793,0.011084982869740795,0.017612387961182523,0.02869737083092332,0.014749615025357344,0.010937087608908769,0.009110622083244379,0.010940351845056285,0.008041664629854495,0.011360677132688578,0.01109458642113168,0.01070016901649069,0.012830072064934939,"[0.02869737083092332, 0.014749615025357344, 0.010937087608908769, 0.009110622083244379, 0.010940351845056285, 0.008041664629854495, 0.011360677132688578, 0.01109458642113168, 0.01070016901649069, 0.012830072064934939]",75
Qwen3-8B,33,6,20,0.028552380762994288,0.09266931409947575,0.3081104143313802,0.3026237376788713,0.007124103704053493,0.021428277058940796,0.028552380762994288,0.010548628401011229,0.00895714145153761,0.005852985102683306,0.005919890757650137,0.0045731819700449705,0.005398315144702792,0.007643952174112201,0.00793382478877902,0.007289013545960188,"[0.028552380762994288, 0.010548628401011229, 0.00895714145153761, 0.005852985102683306, 0.005919890757650137, 0.0045731819700449705, 0.005398315144702792, 0.007643952174112201, 0.00793382478877902, 0.007289013545960188]",76
Qwen3-8B,3,15,20,0.028252490995510016,0.14005111839778692,0.20172984920594866,0.1781898090043398,0.012422069711364099,0.01583042128414592,0.028252490995510016,0.011829699125883053,0.01815449295718281,0.016316625553918128,0.010592677439490217,0.012024471660333802,0.012432853539576173,0.011448710453078093,0.007755942605035671,0.01124315406777896,"[0.028252490995510016, 0.011829699125883053, 0.01815449295718281, 0.016316625553918128, 0.010592677439490217, 0.012024471660333802, 0.012432853539576173, 0.011448710453078093, 0.007755942605035671, 0.01124315406777896]",77
Qwen3-8B,8,16,20,0.027693378309777472,0.13325764332976178,0.20781831058836103,0.20853784452575602,0.011729362779998257,0.015964015529779215,0.027693378309777472,0.04881467829691246,0.016318885242981196,0.009741210296124337,0.006616396510071354,0.005597268161545798,0.00613472491486391,0.004779078281717375,0.004590154378638545,0.0029718689371293293,"[0.027693378309777472, 0.04881467829691246, 0.016318885242981196, 0.009741210296124337, 0.006616396510071354, 0.005597268161545798, 0.00613472491486391, 0.004779078281717375, 0.004590154378638545, 0.0029718689371293293]",78
Qwen3-8B,19,31,20,0.02730797225740389,0.21237400638856344,0.12858434382709114,0.12954828086085618,0.02056289268123995,0.0067450795761639405,0.02730797225740389,0.032306991843506695,0.030262112279888242,0.02313373484648764,0.018785352853592487,0.013256173278205097,0.016946037742309274,0.018269245559349657,0.017008418031036854,0.015097967696783598,"[0.02730797225740389, 0.032306991843506695, 0.030262112279888242, 0.02313373484648764, 0.018785352853592487, 0.013256173278205097, 0.016946037742309274, 0.018269245559349657, 0.017008418031036854, 0.015097967696783598]",79
